task,dimension,variant,seed_index,seed,budget,known_optimum,initial_value,implementation_version,options_hash,nfe,fbest,normalized_gap,archive_nodes,graph_edges,graph_referential_integrity,phase_evaluations_json,history_hash,graph_hash,event_hash,trajectory_hash,runner_status,error,wall_time_seconds,detail_json_gz
RotatedEllipsoid_D10,10,NoGraphGuidance,1,20260620,2200,0.0,0.3066883152590373,2.0.0-rc1,03559d7f1644f41c688bd3ead64c203f26d6d1d0ede601a9989815eb3bdf53cb,2200,3.246716438844661e-07,1.0586371496098234e-06,80,55,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",060308827c5e15d7cc433f908274f9468c49cb39816cbffb8bd41d543c753420,86cf74a4018a772a00af0435aeff4c121b329649831825c31d57ec40bcdc105a,1c752ee6ce140621e1ef5a34bccf6c1f9af6ff25d306f4b05aff71e66ebae78f,fff964fc23d0f2813757d8c3204c8477b86187f5e1356bbcb8cbe574cebdc40b,completed,,0.0818264999998064,
RotatedEllipsoid_D10,10,NoGraphGuidance,2,20260621,2200,0.0,0.3066883152590373,2.0.0-rc1,03559d7f1644f41c688bd3ead64c203f26d6d1d0ede601a9989815eb3bdf53cb,2200,3.246716438844661e-07,1.0586371496098234e-06,80,50,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",19da1089205d07db917a82f39091903c7b6a3c7df8d276d2ba7d5a5a01bbd4ad,948fb0fa05f4e89f81a3e6ff3308e8aac817f57d299b68a7cb4d190c547b05ec,36991b688ba2259c535a9004c690bcccc635ae71a4cbd9eeaa9b90c258f6af46,3039cd70e0da651c5ff7d803e7c6e4cda121d0775cd24d3ffc78f6cb26922242,completed,,0.08300000000053842,
RotatedEllipsoid_D10,10,NoGraphGuidance,3,20260622,2200,0.0,0.3066883152590373,2.0.0-rc1,03559d7f1644f41c688bd3ead64c203f26d6d1d0ede601a9989815eb3bdf53cb,2200,3.246716438844661e-07,1.0586371496098234e-06,80,47,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",b1d8ad8cc094671bcab639f3b8d2cabb378c255a44876091132d421204a2405c,9780fa7e129517c33a5827ceff70d7456b61cb6035c46bc57ba9cb1ccd78297e,ee46198dc8ac5802615e40044e874a5bbb04f79f9cc6533682c67ed150e87e66,c541bb4c87d82d958c7d512c8ebbe087523255ca8445881fbbf124048da9f7a2,completed,,0.0818874999995387,
RotatedEllipsoid_D10,10,NoGraphGuidance,4,20260623,2200,0.0,0.3066883152590373,2.0.0-rc1,03559d7f1644f41c688bd3ead64c203f26d6d1d0ede601a9989815eb3bdf53cb,2200,3.246716438844661e-07,1.0586371496098234e-06,80,56,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",19da1089205d07db917a82f39091903c7b6a3c7df8d276d2ba7d5a5a01bbd4ad,41d37327685e0c360881981773c0b64cc310ee80e69671fa59d38a67148588fe,f07a4bf685d9ec6ea92ed50ef3b7c2313362e206b498c690a888c81b955bf872,55fadfd5ad8767565eea6c3b677b0d62fd395577f486400f5420c43ad184be52,completed,,0.0815395419995184,
RotatedEllipsoid_D10,10,SingleBracket,0,20260619,2200,0.0,0.3066883152590373,2.0.0-rc1,9c61fd97c8097c8549adeab1b6648a65b7b4c2718cb5db60293ae9da7809893e,2200,4.165477182686353e-07,1.3582118963900135e-06,80,54,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",89760a4f46b272f3f2cb444ca873d034247eb650f4f88f3d3ceac8b1c053a4eb,d8032151e27138a543452c022e538ea3eddab068e5bc8d5d5ae5609ccfd787fc,323fd397e7516ed15b844716fcedd836548a5dfc3eeaac174dd5cb4c6dfc4e8a,5f79c757012fde1ebd07172d84207f18467801668f022c683c9701f7777f930e,completed,,0.08410833400012052,results_v2/ablation_mini_rc1/details/RotatedEllipsoid_D10/SingleBracket.json.gz
RotatedEllipsoid_D10,10,SingleBracket,1,20260620,2200,0.0,0.3066883152590373,2.0.0-rc1,9c61fd97c8097c8549adeab1b6648a65b7b4c2718cb5db60293ae9da7809893e,2200,4.165477182686353e-07,1.3582118963900135e-06,80,55,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",9aa7fed28987f781800894917981d0f11389ab62edfe4e77b5c51cd129077e81,1884f88a7455a74a3e9280ece5953f885f7b64c833e8ce8de928e9bc452a5de5,ff029da7cb1cc6c00d32ba8fb9e6508461d3fcbdc10af9682baf92041125d96a,ad3043276bb1e8573464f2816432e681264744111034b65c2fbcb3a149dad33d,completed,,0.0839267090004796,
RotatedEllipsoid_D10,10,SingleBracket,2,20260621,2200,0.0,0.3066883152590373,2.0.0-rc1,9c61fd97c8097c8549adeab1b6648a65b7b4c2718cb5db60293ae9da7809893e,2200,4.165477182686353e-07,1.3582118963900135e-06,80,51,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",0c572e4db387d483820879f10f3dc280b2d2b148296006e2d7e1257cccc540cb,d52745afccd24e19fd1abd378b499095858e38749c469b2d0fd94c5df4742c58,9382657c3f2e909e5d058956980dd1117b9379073075257dd76540db144bccbb,d6cb05c17e5016d53593239f1c13b684eda36c98b00487faa25d6a1d74dec7ff,completed,,0.08671962500011432,
RotatedEllipsoid_D10,10,SingleBracket,3,20260622,2200,0.0,0.3066883152590373,2.0.0-rc1,9c61fd97c8097c8549adeab1b6648a65b7b4c2718cb5db60293ae9da7809893e,2200,4.165477182686353e-07,1.3582118963900135e-06,80,46,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",85e0a34c38a973cee41c0005bdf2c4e1a424c704f82981a1c86175c8240e67ca,a1c6e9cfb064c68d1f42328730fb7181b6f53b09aa00b6e5d83a9c658787b810,5aa051772dd62ff4b489561453f8ac434b6c0204589f577071aa27c28d420dcf,de0426ec9db02828d59cc732118e780ebe0f2aeadb342352a2b0476707df1c75,completed,,0.0882431660002112,
RotatedEllipsoid_D10,10,SingleBracket,4,20260623,2200,0.0,0.3066883152590373,2.0.0-rc1,9c61fd97c8097c8549adeab1b6648a65b7b4c2718cb5db60293ae9da7809893e,2200,4.165477182686353e-07,1.3582118963900135e-06,80,56,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",0c572e4db387d483820879f10f3dc280b2d2b148296006e2d7e1257cccc540cb,9feced4eda50f412f0b93d8ed8e93da16d3d6c705db443ff57a99d7a07eb42f1,99a79881e3f4828560f9d4f33a2efb13ca89aaa3a5ebd4d8a7a846f6d23046ef,641625cd7f45d3a923ece65642a7159dd722ed48fb5b4a8593628a3417db70df,completed,,0.09028879200013762,
RotatedEllipsoid_D10,10,NoFarBasin,0,20260619,2200,0.0,0.3066883152590373,2.0.0-rc1,3c060ce6816467d958fd50a3261a81567980b95e47fc80991814c5ebf327e901,2200,4.0833789127743986e-07,1.3314426111491942e-06,80,35,True,"{""archive_fallback"": 220, ""budget_completion"": 831, ""center_local"": 330, ""coordinate_sweep"": 660, ""final_polish"": 110, ""initial_design"": 49}",a8e42b9ca994cee5f7379347995274c26c23a6b2967ea4c697c2fd3edcadd844,b83d58704bd775b9e196e246ed6123a518bb7f3868b9e3294cee3d4d79124652,ba3bb82585ab53665c23c1c9077fd10b235f1c89e89ac848e752b6be1805bc71,341d01bec194b06a3c158e44b1c022203e25d57ac7b24f691f33028196ff4a7e,completed,,0.08185525000044436,results_v2/ablation_mini_rc1/details/RotatedEllipsoid_D10/NoFarBasin.json.gz
RotatedEllipsoid_D10,10,NoFarBasin,1,20260620,2200,0.0,0.3066883152590373,2.0.0-rc1,3c060ce6816467d958fd50a3261a81567980b95e47fc80991814c5ebf327e901,2200,4.0833789127743986e-07,1.3314426111491942e-06,80,40,True,"{""archive_fallback"": 220, ""budget_completion"": 831, ""center_local"": 330, ""coordinate_sweep"": 660, ""final_polish"": 110, ""initial_design"": 49}",4bca3963923c61d5b13f28f91acaec6a335adf2f2eafc31f6e5e1a34093ed87f,285888fbb22b6b6a9fb07486ff53da74e18d302e3f46c747844a30b4f58c8460,ad3f06be416c5d74256d2aa734a55bd0e99963e15e07fed9f2011b7d63473190,535d1bf1d84836beabf9c0901f2480858f2e99ecacb19fee63f81df27d953cb8,completed,,0.08253650000006019,
RotatedEllipsoid_D10,10,NoFarBasin,2,20260621,2200,0.0,0.3066883152590373,2.0.0-rc1,3c060ce6816467d958fd50a3261a81567980b95e47fc80991814c5ebf327e901,2200,4.0833789127743986e-07,1.3314426111491942e-06,80,38,True,"{""archive_fallback"": 220, ""budget_completion"": 831, ""center_local"": 330, ""coordinate_sweep"": 660, ""final_polish"": 110, ""initial_design"": 49}",44ec6ca54fdfd3824364641fde8eb0fc643d890c74c7b3c4ba996cf5185a4a73,fd4e734189644532df2603f627c57797d9bb73408512522d92f89eaaa20997f6,68113bed1c476afa72323b4e74fb7461997f5eac296d92672a289a9a1a83947a,5a05ffdae98d67b473c280bd5e09305983c5fcdb2ee0a7547a55e868007ee4f9,completed,,0.08165570900018793,
RotatedEllipsoid_D10,10,NoFarBasin,3,20260622,2200,0.0,0.3066883152590373,2.0.0-rc1,3c060ce6816467d958fd50a3261a81567980b95e47fc80991814c5ebf327e901,2200,4.0833789127743986e-07,1.3314426111491942e-06,80,38,True,"{""archive_fallback"": 220, ""budget_completion"": 831, ""center_local"": 330, ""coordinate_sweep"": 660, ""final_polish"": 110, ""initial_design"": 49}",f72486328baeb4b8d4fc4194090be1407161323b6137f500acb886aa771adc62,7a8079f1352a52a0fad1281ec4a49fc8dd438fc350787623bd80e9c0f797039f,4ddb330e1440524f84b1af2f4b80c6e79bffad3444c3d7d158e8560364fb7121,61aece241a5fb9250d45437df93d3ad2d938d216b632b556ee00df1a92b57e20,completed,,0.08186649999970541,
RotatedEllipsoid_D10,10,NoFarBasin,4,20260623,2200,0.0,0.3066883152590373,2.0.0-rc1,3c060ce6816467d958fd50a3261a81567980b95e47fc80991814c5ebf327e901,2200,4.0833789127743986e-07,1.3314426111491942e-06,80,43,True,"{""archive_fallback"": 220, ""budget_completion"": 831, ""center_local"": 330, ""coordinate_sweep"": 660, ""final_polish"": 110, ""initial_design"": 49}",44ec6ca54fdfd3824364641fde8eb0fc643d890c74c7b3c4ba996cf5185a4a73,75efc6ab54a15bdeffc7e70657a87435d49ed2d1e5e5130d382de487b0178bf1,355339a94ec9f1c400cdd084b65ec34b755cca6828f6fc411cb2a6b5fa854d80,b4ea6d37a28217c01c5f18450fd73cec9e6af29785817688ddba248a030879f8,completed,,0.08711612499973853,
RotatedEllipsoid_D10,10,NoGeometryController,0,20260619,2200,0.0,0.3066883152590373,2.0.0-rc1,5f960c9ad8dbffdcdab02255a65f0af9a32e4b4033369d1e9aff966ee67aaf08,2200,4.165477182686353e-07,1.3582118963900135e-06,80,54,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",89760a4f46b272f3f2cb444ca873d034247eb650f4f88f3d3ceac8b1c053a4eb,d8032151e27138a543452c022e538ea3eddab068e5bc8d5d5ae5609ccfd787fc,323fd397e7516ed15b844716fcedd836548a5dfc3eeaac174dd5cb4c6dfc4e8a,5f79c757012fde1ebd07172d84207f18467801668f022c683c9701f7777f930e,completed,,0.08583850000013626,results_v2/ablation_mini_rc1/details/RotatedEllipsoid_D10/NoGeometryController.json.gz
RotatedEllipsoid_D10,10,NoGeometryController,1,20260620,2200,0.0,0.3066883152590373,2.0.0-rc1,5f960c9ad8dbffdcdab02255a65f0af9a32e4b4033369d1e9aff966ee67aaf08,2200,4.165477182686353e-07,1.3582118963900135e-06,80,55,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",9aa7fed28987f781800894917981d0f11389ab62edfe4e77b5c51cd129077e81,1884f88a7455a74a3e9280ece5953f885f7b64c833e8ce8de928e9bc452a5de5,ff029da7cb1cc6c00d32ba8fb9e6508461d3fcbdc10af9682baf92041125d96a,ad3043276bb1e8573464f2816432e681264744111034b65c2fbcb3a149dad33d,completed,,0.08836225000050035,
RotatedEllipsoid_D10,10,NoGeometryController,2,20260621,2200,0.0,0.3066883152590373,2.0.0-rc1,5f960c9ad8dbffdcdab02255a65f0af9a32e4b4033369d1e9aff966ee67aaf08,2200,4.165477182686353e-07,1.3582118963900135e-06,80,51,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",0c572e4db387d483820879f10f3dc280b2d2b148296006e2d7e1257cccc540cb,d52745afccd24e19fd1abd378b499095858e38749c469b2d0fd94c5df4742c58,9382657c3f2e909e5d058956980dd1117b9379073075257dd76540db144bccbb,d6cb05c17e5016d53593239f1c13b684eda36c98b00487faa25d6a1d74dec7ff,completed,,0.0862382079994859,
RotatedEllipsoid_D10,10,NoGeometryController,3,20260622,2200,0.0,0.3066883152590373,2.0.0-rc1,5f960c9ad8dbffdcdab02255a65f0af9a32e4b4033369d1e9aff966ee67aaf08,2200,4.165477182686353e-07,1.3582118963900135e-06,80,46,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",85e0a34c38a973cee41c0005bdf2c4e1a424c704f82981a1c86175c8240e67ca,a1c6e9cfb064c68d1f42328730fb7181b6f53b09aa00b6e5d83a9c658787b810,5aa051772dd62ff4b489561453f8ac434b6c0204589f577071aa27c28d420dcf,de0426ec9db02828d59cc732118e780ebe0f2aeadb342352a2b0476707df1c75,completed,,0.08371704099954513,
RotatedEllipsoid_D10,10,NoGeometryController,4,20260623,2200,0.0,0.3066883152590373,2.0.0-rc1,5f960c9ad8dbffdcdab02255a65f0af9a32e4b4033369d1e9aff966ee67aaf08,2200,4.165477182686353e-07,1.3582118963900135e-06,80,56,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",0c572e4db387d483820879f10f3dc280b2d2b148296006e2d7e1257cccc540cb,9feced4eda50f412f0b93d8ed8e93da16d3d6c705db443ff57a99d7a07eb42f1,99a79881e3f4828560f9d4f33a2efb13ca89aaa3a5ebd4d8a7a846f6d23046ef,641625cd7f45d3a923ece65642a7159dd722ed48fb5b4a8593628a3417db70df,completed,,0.0864432090002083,
RotatedEllipsoid_D10,10,NoArchiveFallback,0,20260619,2200,0.0,0.3066883152590373,2.0.0-rc1,42be50fc4ff72e0f85d05980ad0147689443e555aed7ec0dd7b6108268762faf,2200,3.696665507354355e-07,1.2053493150634222e-06,80,49,True,"{""budget_completion"": 1019, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",754756dca1578fd1e601e4f76bded3ee202023c275f02faf395e43b0a93211e7,584e17e89360375daa22b871ed4b36131748838bbcfb7cdf858c3caa0fce5040,601703aebc11abdb4a8ab215164ddc6301664a83cd7b77323c497f39aa516885,1576c3d9a9a5e7298972d507bf04a44a63e79a4bad9263c642e499a458589080,completed,,0.08461041700047645,results_v2/ablation_mini_rc1/details/RotatedEllipsoid_D10/NoArchiveFallback.json.gz
RotatedEllipsoid_D10,10,NoArchiveFallback,1,20260620,2200,0.0,0.3066883152590373,2.0.0-rc1,42be50fc4ff72e0f85d05980ad0147689443e555aed7ec0dd7b6108268762faf,2200,3.696665507354355e-07,1.2053493150634222e-06,80,51,True,"{""budget_completion"": 1019, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",62fab566349992b80652aa731da8887281df3443baffe123a3c33266451dfb10,686199bdefa99ea7f2349bac466c2eb163330f53e30266e46d0146522df8bb14,afffeddb979cccf2fecdb864616524cbfc7d573f91e4b2f13f294d8bd3d33fcc,c564ec51b0f67e3c683d9f82d4cfd7c0eb7c7199bc2ab3a190ec97e85b20369b,completed,,0.08548762499958684,
RotatedEllipsoid_D10,10,NoArchiveFallback,2,20260621,2200,0.0,0.3066883152590373,2.0.0-rc1,42be50fc4ff72e0f85d05980ad0147689443e555aed7ec0dd7b6108268762faf,2200,3.696665507354355e-07,1.2053493150634222e-06,80,47,True,"{""budget_completion"": 1019, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",687f9bfd28e2448c550600edfa194e86b3fea482fad1def353f117cb6454d118,aa364d55be773efb17ec9430dbac543862e2db8645956129b67a2001c61b53f1,a88b2cf1a30d9b619cd0e83a382954f34b0862973a0dc588e50fb69dd67bab16,0732530b096ce5d0ddc48718a9a22123dba4655763c9a5685c8206e91248d98e,completed,,0.08401845899970795,
RotatedEllipsoid_D10,10,NoArchiveFallback,3,20260622,2200,0.0,0.3066883152590373,2.0.0-rc1,42be50fc4ff72e0f85d05980ad0147689443e555aed7ec0dd7b6108268762faf,2200,3.696665507354355e-07,1.2053493150634222e-06,80,43,True,"{""budget_completion"": 1019, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",5a7087d086aceb393302487725a725fa23bc1536b3c2ccabec2a07e853570fdc,a2e272f203541e49ee812bd997117157f750ed626a1f411b9b701009734785b2,6d885850fd9f8a12bf1669a58128fe8d6fbed7daa393afa660ab75bdbb36d7ac,e9d92c4da87b559a963585e522177eebcc7d49f4a6255250c75469869a0f2fd9,completed,,0.08460004200060212,
RotatedEllipsoid_D10,10,NoArchiveFallback,4,20260623,2200,0.0,0.3066883152590373,2.0.0-rc1,42be50fc4ff72e0f85d05980ad0147689443e555aed7ec0dd7b6108268762faf,2200,3.696665507354355e-07,1.2053493150634222e-06,80,52,True,"{""budget_completion"": 1019, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",687f9bfd28e2448c550600edfa194e86b3fea482fad1def353f117cb6454d118,c0fd0297e54d5f54a003eca4cd7b90d7cffa46b26feaf4b9a57567c08dc86c1d,847614c424098df09b53c7683b8312d6e13b577118e9a484fc7c30804afa2087,5f4e650a473e72c658baf627f50438177ccf26041d4c39fccd219f8e380611a1,completed,,0.08394045800014283,
RotatedEllipsoid_D10,10,NoFinalPolish,0,20260619,2200,0.0,0.3066883152590373,2.0.0-rc1,eb468aa3c622b8c476ec5c18db08e480bb0de4aaa0f5efe15530014c54c69719,2200,2.892868224703878e-07,9.432600072358424e-07,80,52,True,"{""archive_fallback"": 220, ""budget_completion"": 909, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""initial_design"": 49}",375d12d9471208799b07d5f017d6635a70a62360a173e2ab88d03e6989c5ebfd,864c02e38250d07552ca83007b4b71f111678098740c6413940b7086f8be8359,94c6098011b0b182503e52909102b56dbf526ce2a41c7d1038e4a3f60974d176,354e5cbc905321edd90ef35325cf32348fc9e254377e7bed270b85ba81b67e72,completed,,0.08373820799988607,results_v2/ablation_mini_rc1/details/RotatedEllipsoid_D10/NoFinalPolish.json.gz
RotatedEllipsoid_D10,10,NoFinalPolish,1,20260620,2200,0.0,0.3066883152590373,2.0.0-rc1,eb468aa3c622b8c476ec5c18db08e480bb0de4aaa0f5efe15530014c54c69719,2200,2.892868224703878e-07,9.432600072358424e-07,80,55,True,"{""archive_fallback"": 220, ""budget_completion"": 909, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""initial_design"": 49}",632ccc05d2bf642543f965e1b46d708a6c47b59cd434d805184577b6b13f0660,3bee9cd82313a0624e1e8c2b8c4d6635520d22c0c27b24af918170bf13e95c8c,0dae4e99eab57dbfe63cdf88e773ab2f19bd5048cc1cab428ea7fc13fdae6316,e990ca7314caf1045f7cd22e05d6b41df6c0c8b479a4b46a278ddc4bfe4c6f28,completed,,0.08514962500066758,
RotatedEllipsoid_D10,10,NoFinalPolish,2,20260621,2200,0.0,0.3066883152590373,2.0.0-rc1,eb468aa3c622b8c476ec5c18db08e480bb0de4aaa0f5efe15530014c54c69719,2200,2.892868224703878e-07,9.432600072358424e-07,80,51,True,"{""archive_fallback"": 220, ""budget_completion"": 909, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""initial_design"": 49}",cd15c2091aa36ae7f685e4f8a00e74ead1502fe34630d754f9ca9b8bd40831e1,6a63116936205593000b8e5c20af34d3075f94b339903c01925faa8ce7cecfe6,b43e7b0ec8b15366b6f52a92b9aba10669cc3a31e57d08ad59993d26f5b15156,6ec9fb03608ec0a516a84ab278a7100ad96b4d1f4fce32a6a17ab4887f9113a7,completed,,0.0842904589999307,
RotatedEllipsoid_D10,10,NoFinalPolish,3,20260622,2200,0.0,0.3066883152590373,2.0.0-rc1,eb468aa3c622b8c476ec5c18db08e480bb0de4aaa0f5efe15530014c54c69719,2200,2.892868224703878e-07,9.432600072358424e-07,80,46,True,"{""archive_fallback"": 220, ""budget_completion"": 909, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""initial_design"": 49}",19c39e7eb26767c4b76f1eb8f21c3e740cc95061508061e2089861028801f3ea,002ebf7947da1995fd251652ab1a7da6355c61dd2939ed049dd235c81f6802e7,7c99e2337280d6ab152391eab541800c8b52202798ca5657d99d3a53a8912425,17fa0c1186c5a67bf81b921e8c969594dfddf8681d6bbb3c7c85b6f5aa8485b0,completed,,0.08443708300001163,
RotatedEllipsoid_D10,10,NoFinalPolish,4,20260623,2200,0.0,0.3066883152590373,2.0.0-rc1,eb468aa3c622b8c476ec5c18db08e480bb0de4aaa0f5efe15530014c54c69719,2200,2.892868224703878e-07,9.432600072358424e-07,80,55,True,"{""archive_fallback"": 220, ""budget_completion"": 909, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""initial_design"": 49}",cd15c2091aa36ae7f685e4f8a00e74ead1502fe34630d754f9ca9b8bd40831e1,3a7cc32afafedbe623f678a45848e7eb3e0914eaee5fb62302fe447a31fc00a0,ed64fc501ffd0f04d3edb982a3fa281c5489b64edc4089d416177db48c601a3c,7e9214b36f2e964a078aeb0ec9d278ca5b29d7e4567d6620a5c13ca66a548b31,completed,,0.08403745799932949,
ShiftedAckley_D5,5,Full,0,20260619,1400,0.0,9.223894783516904,2.0.0-rc1,031b9c3df716889e48e2db753c73ec960b96a0239173ce791b4ed1ee63ed0f69,1400,1.2460447340600922e-08,1.3508878443483263e-09,63,29,True,"{""archive_fallback"": 140, ""budget_completion"": 521, ""center_local"": 210, ""coordinate_sweep"": 420, ""final_polish"": 70, ""initial_design"": 39}",7a2d6a0686bcd61b229096974283db72a1733bb6c8b8ba3e3596966c842cc264,13a0dfa350b7601d49e9ae1f6248ff85df79e62d8f338287864cbfddcddbadbd,6749ab428eed984e39f2f4a8f0b63bb546b804b36833f3c7ef7ee99c7eaf7ccc,66bc5738c866a18dd3a1ccc6fb744f17a3b215fb200b5904e292450a7ae32ac3,completed,,0.02082245800011151,results_v2/ablation_mini_rc1/details/ShiftedAckley_D5/Full.json.gz
ShiftedAckley_D5,5,Full,1,20260620,1400,0.0,9.223894783516904,2.0.0-rc1,031b9c3df716889e48e2db753c73ec960b96a0239173ce791b4ed1ee63ed0f69,1400,1.2460447340600922e-08,1.3508878443483263e-09,66,31,True,"{""archive_fallback"": 140, ""budget_completion"": 521, ""center_local"": 210, ""coordinate_sweep"": 420, ""final_polish"": 70, ""initial_design"": 39}",7a2d6a0686bcd61b229096974283db72a1733bb6c8b8ba3e3596966c842cc264,54d5614463e66dafe3723a45f97eac353c40a5870f9cb6b2e15255e3bc609eb4,b63aedf5c8d3de53e85e8ba23a3bac030007c2ab2d03a8aa19e31e16e1c07703,7cbbe8bd698261ab7a60b0ab436f34d17f19418e79aa0641c64418f68ddc2da3,completed,,0.02192120800009434,
ShiftedAckley_D5,5,Full,2,20260621,1400,0.0,9.223894783516904,2.0.0-rc1,031b9c3df716889e48e2db753c73ec960b96a0239173ce791b4ed1ee63ed0f69,1400,1.2460447340600922e-08,1.3508878443483263e-09,63,29,True,"{""archive_fallback"": 140, ""budget_completion"": 521, ""center_local"": 210, ""coordinate_sweep"": 420, ""final_polish"": 70, ""initial_design"": 39}",7a2d6a0686bcd61b229096974283db72a1733bb6c8b8ba3e3596966c842cc264,6ae54c0b4375444339d76a31cdeb9c0ff78bc447b3a67cc79b8ae211c8bcdd15,513c32592f4fc4f96aac655555486d558719d4ff11d5e37c80a6e35e1b7a0f3b,0c23f3de370a1cd90362889dc42cc9c59331aa0cd0193a378011ca98c1634597,completed,,0.021029667000220797,
ShiftedAckley_D5,5,Full,3,20260622,1400,0.0,9.223894783516904,2.0.0-rc1,031b9c3df716889e48e2db753c73ec960b96a0239173ce791b4ed1ee63ed0f69,1400,1.2460447340600922e-08,1.3508878443483263e-09,60,27,True,"{""archive_fallback"": 140, ""budget_completion"": 521, ""center_local"": 210, ""coordinate_sweep"": 420, ""final_polish"": 70, ""initial_design"": 39}",7a2d6a0686bcd61b229096974283db72a1733bb6c8b8ba3e3596966c842cc264,06b09b129ceae28b8e6846e6968c93561f30a0791feae2c17c8bb8472e521326,691a825c5c86f2ef00cdd5214ae366ecc380c2eba7f175c2504aecc4b072add9,1c94bea917be33d09598c7028e8440005b8a47d89333f48e221cd82ac0d47dcc,completed,,0.021398584000053233,
ShiftedAckley_D5,5,Full,4,20260623,1400,0.0,9.223894783516904,2.0.0-rc1,031b9c3df716889e48e2db753c73ec960b96a0239173ce791b4ed1ee63ed0f69,1400,1.2460447340600922e-08,1.3508878443483263e-09,63,29,True,"{""archive_fallback"": 140, ""budget_completion"": 521, ""center_local"": 210, ""coordinate_sweep"": 420, ""final_polish"": 70, ""initial_design"": 39}",7a2d6a0686bcd61b229096974283db72a1733bb6c8b8ba3e3596966c842cc264,7f835589533a07190d2f70a77941aac9e1deb78c10d4b0795fe280e75fac7dfb,9f399612c5b559d270cf8cd4c660b1fbd0caec6a6892e4e5841a4ed82d46b2f6,6a21aaf69d932bc1e967ad4e6b821db9e60872def58540bc47309bdbdd2e2d6d,completed,,0.02198637499986944,
