problem_id,function_index,function_group,dimension,instance_index,fbest,final_value_rank,budget,nfe,archive_nodes,archive_capacity,archive_saturated,graph_edges,graph_edges_per_node,mean_node_visits,max_node_visits,mean_node_novelty,mean_edge_accessibility,max_edge_accessibility,positive_improvement_edges,positive_improvement_edge_fraction,use_center_local,use_far_basin,diag_dimension,diag_mean_scale,diag_max_scale,diag_anisotropy,diag_boundary_signal,diag_ruggedness_score,diag_sign_change_rate,diag_finite_anchor_fraction,diag_valid_axis_triplets,phase_initial_design_nfe,phase_initial_design_fraction,phase_center_local_nfe,phase_center_local_fraction,phase_coordinate_sweep_nfe,phase_coordinate_sweep_fraction,phase_far_basin_nfe,phase_far_basin_fraction,phase_archive_fallback_nfe,phase_archive_fallback_fraction,phase_final_polish_nfe,phase_final_polish_fraction,phase_budget_completion_nfe,phase_budget_completion_fraction
bbob_f018_i03_d05,18,Multimodal with global structure (f15-f19),5,3,275.275911994203,4.0,5000,5000,80,80,True,101,1.2625,2.4625,42.0,0.8051458815865349,0.16331747308384453,1.0,57,0.5643564356435643,True,True,5,10.0,10.0,1.0,0.10219924556887651,0.11317136220054423,0.8,1.0,5,39,0.0078,54.0,0.0108,1344,0.2688,32.0,0.0064,500,0.1,144,0.0288,2887,0.5774
bbob_f019_i01_d05,19,Multimodal with global structure (f15-f19),5,1,-102.53429234923196,1.0,5000,5000,80,80,True,108,1.35,2.6625,72.0,0.8316399862201773,0.1122550346896347,0.5,50,0.46296296296296297,True,True,5,10.0,10.0,1.0,0.006832324352348519,0.21056219389944236,1.0,1.0,5,39,0.0078,90.0,0.018,1500,0.3,32.0,0.0064,500,0.1,54,0.0108,2785,0.557
bbob_f019_i02_d05,19,Multimodal with global structure (f15-f19),5,2,71.70570765076867,1.0,5000,5000,80,80,True,80,1.0,1.9,43.0,0.889298501840561,0.1160257038496632,1.0,30,0.375,True,True,5,10.0,10.0,1.0,0.0023078217199240525,0.1763025395159125,1.0,1.0,5,39,0.0078,144.0,0.0288,1500,0.3,32.0,0.0064,500,0.1,102,0.0204,2683,0.5366
bbob_f019_i03_d05,19,Multimodal with global structure (f15-f19),5,3,214.02570765076797,1.0,5000,5000,80,80,True,103,1.2875,2.6375,73.0,0.8122183370109205,0.15633184847554712,1.0,51,0.49514563106796117,True,False,5,10.0,10.0,1.0,0.033266282182893014,0.07371540153437446,1.0,1.0,5,39,0.0078,78.0,0.0156,1500,0.3,,,500,0.1,250,0.05,2633,0.5266
bbob_f020_i01_d05,20,Multimodal with weak structure (f20-f24),5,1,-545.4733234766722,3.0,5000,5000,80,80,True,157,1.9625,5.1625,138.0,0.7434883729610648,0.27718977816050855,0.5,92,0.5859872611464968,True,True,5,10.0,10.0,1.0,-0.06829940102485348,0.7628668382932171,1.0,1.0,5,39,0.0078,132.0,0.0264,781,0.1562,32.0,0.0064,312,0.0624,24,0.0048,3680,0.736
bbob_f020_i02_d05,20,Multimodal with weak structure (f20-f24),5,2,1001.412794941434,5.0,5000,5000,80,80,True,125,1.5625,3.1625,111.0,0.8416746092947408,0.2306362390594913,0.5,73,0.584,True,True,5,10.0,10.0,1.0,-0.17568441352404146,0.7557847286278556,1.0,1.0,5,39,0.0078,132.0,0.0264,825,0.165,32.0,0.0064,342,0.0684,36,0.0072,3594,0.7188
bbob_f020_i03_d05,20,Multimodal with weak structure (f20-f24),5,3,209.6040791928799,4.0,5000,5000,80,80,True,157,1.9625,4.575,117.0,0.8182845719988407,0.26777921483792905,0.5,98,0.6242038216560509,True,True,5,10.0,10.0,1.0,-0.154942370955912,0.7559091114444421,1.0,1.0,5,39,0.0078,132.0,0.0264,815,0.163,32.0,0.0064,312,0.0624,36,0.0072,3634,0.7268
bbob_f021_i01_d05,21,Multimodal with weak structure (f20-f24),5,1,40.780000000818795,1.0,5000,5000,80,80,True,125,1.5625,4.275,163.0,0.7647109493793494,0.2669098061915732,1.0,70,0.56,True,False,5,10.0,10.0,1.0,-0.14372661465794925,0.08362563728240617,1.0,1.0,5,39,0.0078,60.0,0.012,896,0.1792,,,500,0.1,30,0.006,3475,0.695
bbob_f021_i02_d05,21,Multimodal with weak structure (f20-f24),5,2,-1.5999999999767598,1.0,5000,5000,80,80,True,124,1.55,4.3875,182.0,0.7649553263236536,0.25455506852865345,0.5,77,0.6209677419354839,True,True,5,10.0,10.0,1.0,-0.04907942472694636,0.10903287843886646,0.8,1.0,5,39,0.0078,72.0,0.0144,1034,0.2068,32.0,0.0064,378,0.0756,24,0.0048,3421,0.6842
bbob_f021_i03_d05,21,Multimodal with weak structure (f20-f24),5,3,-370.8399999887257,2.0,5000,5000,80,80,True,109,1.3625,4.425,171.0,0.877677008225119,0.254633505570236,0.5,67,0.6146788990825688,True,False,5,10.0,10.0,1.0,-0.04025646488162773,0.040963542978436754,0.2,1.0,5,39,0.0078,108.0,0.0216,940,0.188,,,378,0.0756,24,0.0048,3511,0.7022
bbob_f022_i01_d05,22,Multimodal with weak structure (f20-f24),5,1,-999.9999999979814,4.0,5000,5000,80,80,True,141,1.7625,5.3125,201.0,0.677852743543691,0.2720847062632333,1.0,77,0.5460992907801419,True,False,5,10.0,10.0,1.0,-0.0019034835372151952,0.0049071419873273235,0.2,1.0,5,39,0.0078,66.0,0.0132,1066,0.2132,,,500,0.1,250,0.05,3079,0.6158
bbob_f022_i02_d05,22,Multimodal with weak structure (f20-f24),5,2,1000.0000000549514,3.0,5000,5000,80,80,True,105,1.3125,4.45,167.0,0.761841002053017,0.24830299589392596,1.0,55,0.5238095238095238,True,False,5,10.0,10.0,1.0,-0.0035707573522648036,0.0051710559926018435,0.8,1.0,5,39,0.0078,180.0,0.036,1044,0.2088,,,500,0.1,250,0.05,2987,0.5974
bbob_f022_i03_d05,22,Multimodal with weak structure (f20-f24),5,3,-49.129999988549294,2.0,5000,5000,80,80,True,139,1.7375,4.575,118.0,0.7557209927403594,0.22852100693141644,0.5,91,0.6546762589928058,True,True,5,10.0,10.0,1.0,0.028106798591794557,0.2521263788414329,0.6,1.0,5,39,0.0078,144.0,0.0288,926,0.1852,32.0,0.0064,500,0.1,24,0.0048,3335,0.667
bbob_f023_i01_d05,23,Multimodal with weak structure (f20-f24),5,1,8.589033085774243,6.0,5000,5000,80,80,True,87,1.0875,1.825,21.0,0.8187653366318234,0.10151712225906943,1.0,42,0.4827586206896552,True,True,5,10.0,10.0,1.0,-0.013080233657390177,0.28832816790538707,1.0,1.0,5,39,0.0078,750.0,0.15,1500,0.3,32.0,0.0064,500,0.1,250,0.05,1929,0.3858
bbob_f023_i02_d05,23,Multimodal with weak structure (f20-f24),5,2,0.9746573190984608,4.0,5000,5000,80,80,True,81,1.0125,1.4625,15.0,0.9144388730197122,0.1202263613505857,1.0,51,0.6296296296296297,True,True,5,10.0,10.0,1.0,-0.06285873177359177,0.27614080044083994,0.8,1.0,5,39,0.0078,426.0,0.0852,1500,0.3,32.0,0.0064,500,0.1,250,0.05,2253,0.4506
bbob_f023_i03_d05,23,Multimodal with weak structure (f20-f24),5,3,-129.11922338314994,5.0,5000,5000,80,80,True,82,1.025,1.6,22.0,0.8420669244953386,0.10805888779321966,1.0,36,0.43902439024390244,True,False,5,10.0,10.0,1.0,-0.01865007503157913,0.06538620424053937,0.8,1.0,5,39,0.0078,660.0,0.132,1500,0.3,,,500,0.1,250,0.05,2051,0.4102
bbob_f024_i01_d05,24,Multimodal with weak structure (f20-f24),5,1,119.5603933895208,4.0,5000,5000,80,80,True,85,1.0625,1.7125,29.0,0.9036639655692206,0.08396319444931812,0.5,36,0.4235294117647059,True,True,5,10.0,10.0,1.0,0.04860607980756339,0.10980251611777533,1.0,1.0,5,39,0.0078,138.0,0.0276,1500,0.3,32.0,0.0064,500,0.1,78,0.0156,2713,0.5426
bbob_f024_i02_d05,24,Multimodal with weak structure (f20-f24),5,2,107.42702733859797,3.0,5000,5000,80,80,True,98,1.225,2.0375,34.0,0.8627271390359874,0.07864937985157616,0.5,44,0.4489795918367347,True,True,5,10.0,10.0,1.0,-0.16491542702954676,0.16799486821484783,0.6,1.0,5,39,0.0078,138.0,0.0276,1438,0.2876,32.0,0.0064,500,0.1,48,0.0096,2805,0.561
bbob_f024_i03_d05,24,Multimodal with weak structure (f20-f24),5,3,27.628780827348365,4.0,5000,5000,80,80,True,89,1.1125,1.825,37.0,0.8824999286270752,0.0825955513302282,1.0,42,0.47191011235955055,True,True,5,10.0,10.0,1.0,0.03538062367410678,0.20106258476232752,0.8,1.0,5,39,0.0078,150.0,0.03,1493,0.2986,32.0,0.0064,500,0.1,90,0.018,2696,0.5392
bbob_f001_i01_d10,1,Separable (f1-f5),10,1,79.48000000000003,3.5,10000,10000,80,80,True,80,1.0,5.3625,268.0,0.7506037250046941,0.28798274969834176,0.5,35,0.4375,True,True,10,10.0,10.0,1.0,0.2600814402444303,0.19143916789443224,0.8,1.0,10,49,0.0049,55.0,0.0055,1749,0.1749,32.0,0.0032,209,0.0209,99,0.0099,7807,0.7807
bbob_f001_i02_d10,1,Separable (f1-f5),10,2,394.4800000000015,3.0,10000,10000,80,80,True,86,1.075,5.775,273.0,0.7272756191706657,0.28416463496633576,0.5,52,0.6046511627906976,True,False,10,10.0,10.0,1.0,0.02977497624384331,0.08115734762604555,0.3,1.0,10,49,0.0049,33.0,0.0033,1718,0.1718,,,187,0.0187,66,0.0066,7947,0.7947
bbob_f001_i03_d10,1,Separable (f1-f5),10,3,-247.1099999999992,4.0,10000,10000,80,80,True,80,1.0,5.6,275.0,0.7219230639597526,0.296447499501867,0.5,43,0.5375,True,True,10,10.0,10.0,1.0,0.21911966189757712,0.4075587190289612,0.4,1.0,10,49,0.0049,33.0,0.0033,1634,0.1634,32.0,0.0032,187,0.0187,44,0.0044,8021,0.8021
bbob_f002_i01_d10,2,Separable (f1-f5),10,1,-209.87999999799283,3.0,10000,10000,80,80,True,81,1.0125,1.5875,30.0,0.9422021143449559,0.1620278126211988,1.0,45,0.5555555555555556,True,True,10,10.0,10.0,1.0,0.8599337859010685,0.30510749660713343,0.8,1.0,10,49,0.0049,1500.0,0.15,1733,0.1733,32.0,0.0032,1000,0.1,500,0.05,5186,0.5186
bbob_f002_i02_d10,2,Separable (f1-f5),10,2,-92.08999999972052,3.0,10000,10000,80,80,True,74,0.925,1.55,30.0,0.9719790721432705,0.14261002561225783,1.0,30,0.40540540540540543,True,True,10,10.0,10.0,1.0,0.8214956350894477,0.45985069364886405,0.8,1.0,10,49,0.0049,1500.0,0.15,1672,0.1672,32.0,0.0032,1000,0.1,500,0.05,5247,0.5247
bbob_f002_i03_d10,2,Separable (f1-f5),10,3,-87.88999998423189,3.0,10000,10000,80,80,True,77,0.9625,1.5125,33.0,0.9687608772726259,0.2083286724150892,1.0,37,0.4805194805194805,True,True,10,10.0,10.0,1.0,0.6163091316705609,0.5185103348715804,0.5,1.0,10,49,0.0049,1500.0,0.15,1678,0.1678,32.0,0.0032,1000,0.1,500,0.05,5241,0.5241
bbob_f003_i01_d10,3,Separable (f1-f5),10,1,-398.41295901929425,4.0,10000,10000,80,80,True,74,0.925,2.025,66.0,0.9257256112029777,0.1848119253337349,0.5,37,0.5,False,True,10,10.0,10.0,1.0,7.986259251354967,7.364883098889318,0.8,1.0,10,49,0.0049,,,2305,0.2305,32.0,0.0032,1000,0.1,66,0.0066,6548,0.6548
bbob_f003_i02_d10,3,Separable (f1-f5),10,2,123.27377640774606,4.0,10000,10000,80,80,True,85,1.0625,2.0375,56.0,0.9302929975227524,0.18721809033309753,1.0,48,0.5647058823529412,True,True,10,10.0,10.0,1.0,0.2338171457661627,0.2943909149873833,0.6,1.0,10,49,0.0049,638.0,0.0638,2146,0.2146,32.0,0.0032,1000,0.1,66,0.0066,6069,0.6069
bbob_f003_i03_d10,3,Separable (f1-f5),10,3,165.42765397606473,4.0,10000,10000,80,80,True,69,0.8625,2.1125,63.0,0.9033669650784777,0.20497013903844716,0.5,40,0.5797101449275363,True,True,10,10.0,10.0,1.0,0.6025062726002929,0.4353254921946439,0.5,1.0,10,49,0.0049,231.0,0.0231,2081,0.2081,32.0,0.0032,1000,0.1,66,0.0066,6541,0.6541
bbob_f004_i01_d10,4,Separable (f1-f5),10,1,-371.549262235344,4.0,10000,10000,80,80,True,96,1.2,2.6,67.0,0.7372245006918363,0.09057298830664047,0.5,51,0.53125,True,True,10,10.0,10.0,1.0,1.5134363371989277,1.707244894166429,0.9,1.0,10,49,0.0049,286.0,0.0286,2332,0.2332,32.0,0.0032,363,0.0363,99,0.0099,6839,0.6839
bbob_f004_i02_d10,4,Separable (f1-f5),10,2,127.25354682526044,4.0,10000,10000,80,80,True,83,1.0375,2.05,36.0,0.8570074839106038,0.11206989585736207,1.0,36,0.43373493975903615,True,True,10,10.0,10.0,1.0,1.4899572341195773,0.6849870121439604,0.8,1.0,10,49,0.0049,473.0,0.0473,1989,0.1989,32.0,0.0032,1000,0.1,231,0.0231,6226,0.6226
bbob_f004_i03_d10,4,Separable (f1-f5),10,3,209.48906446864396,4.0,10000,10000,80,80,True,79,0.9875,2.45,83.0,0.9115063704952897,0.1898071862017525,0.5,42,0.5316455696202531,True,True,10,10.0,10.0,1.0,0.39856679335928075,0.4531481741896328,0.8,1.0,10,49,0.0049,517.0,0.0517,1868,0.1868,32.0,0.0032,1000,0.1,66,0.0066,6468,0.6468
bbob_f005_i01_d10,5,Separable (f1-f5),10,1,-9.21,2.0,10000,10000,80,80,True,421,5.2625,12.075,295.0,0.5512834255645677,0.2266368743647957,0.5,193,0.4584323040380047,True,True,10,10.0,10.0,1.0,0.016182703215951305,0.14688453152797404,0.0,1.0,10,49,0.0049,66.0,0.0066,1860,0.186,32.0,0.0032,165,0.0165,55,0.0055,7773,0.7773
bbob_f005_i02_d10,5,Separable (f1-f5),10,2,655.99,2.5,10000,10000,80,80,True,345,4.3125,10.7625,291.0,0.5389123505079378,0.2297332886787308,0.5,166,0.4811594202898551,True,False,10,10.0,10.0,1.0,0.0,0.02436286666411555,0.0,1.0,10,49,0.0049,33.0,0.0033,1860,0.186,,,154,0.0154,66,0.0066,7838,0.7838
bbob_f005_i03_d10,5,Separable (f1-f5),10,3,66.71,1.5,10000,10000,80,80,True,401,5.0125,11.7625,294.0,0.571040712739534,0.23096072781170546,0.5,191,0.4763092269326683,True,True,10,10.0,10.0,1.0,-0.0005355629654967742,0.10240892616553457,0.0,1.0,10,49,0.0049,33.0,0.0033,1860,0.186,32.0,0.0032,187,0.0187,66,0.0066,7773,0.7773
bbob_f006_i01_d10,6,Low/moderate conditioning (f6-f9),10,1,35.900008290131154,3.0,10000,10000,80,80,True,65,0.8125,1.45,18.0,0.9480294994186519,0.06924450220627701,1.0,37,0.5692307692307692,True,True,10,10.0,10.0,1.0,0.14007735162959534,0.48833614708021,0.2,1.0,10,49,0.0049,1500.0,0.15,1612,0.1612,32.0,0.0032,1000,0.1,500,0.05,5307,0.5307
bbob_f006_i02_d10,6,Low/moderate conditioning (f6-f9),10,2,31.370005642635615,3.0,10000,10000,80,80,True,62,0.775,1.3875,11.0,0.9516082875329961,0.09694716064307181,1.0,42,0.6774193548387096,True,True,10,10.0,10.0,1.0,0.5379822822479777,0.5546095273397748,0.5,1.0,10,49,0.0049,1500.0,0.15,1591,0.1591,32.0,0.0032,1000,0.1,500,0.05,5328,0.5328
bbob_f006_i03_d10,6,Low/moderate conditioning (f6-f9),10,3,-999.9999998155542,3.0,10000,10000,80,80,True,78,0.975,2.0625,37.0,0.7787267408966663,0.2137094777429792,0.5,41,0.5256410256410257,True,True,10,10.0,10.0,1.0,0.038692123278084384,0.4448092232832355,0.2,1.0,10,49,0.0049,1500.0,0.15,1640,0.164,32.0,0.0032,1000,0.1,500,0.05,5279,0.5279
bbob_f007_i01_d10,7,Low/moderate conditioning (f6-f9),10,1,99.20096044862689,4.0,10000,10000,80,80,True,81,1.0125,4.925,128.0,0.717720239143228,0.22720143249011743,0.5,51,0.6296296296296297,True,True,10,10.0,10.0,1.0,0.1909909931817041,0.3849248934102037,0.4,1.0,10,49,0.0049,11.0,0.0011,2459,0.2459,32.0,0.0032,44,0.0044,22,0.0022,7383,0.7383
bbob_f007_i02_d10,7,Low/moderate conditioning (f6-f9),10,2,48.62281051479391,4.0,10000,10000,80,80,True,104,1.3,4.3375,62.0,0.7063393906614216,0.2525227512424955,0.5,77,0.7403846153846154,True,True,10,10.0,10.0,1.0,0.34757544768352916,0.3796798685035857,0.6,1.0,10,49,0.0049,11.0,0.0011,2438,0.2438,32.0,0.0032,44,0.0044,22,0.0022,7404,0.7404
bbob_f007_i03_d10,7,Low/moderate conditioning (f6-f9),10,3,12.113854285226838,3.0,10000,10000,80,80,True,85,1.0625,4.6625,66.0,0.7100259667699904,0.2280061806881207,0.5,51,0.6,True,True,10,10.0,10.0,1.0,0.4601152844731011,0.45234592420650166,0.6,1.0,10,49,0.0049,11.0,0.0011,2360,0.236,32.0,0.0032,44,0.0044,22,0.0022,7482,0.7482
bbob_f008_i01_d10,8,Low/moderate conditioning (f6-f9),10,1,149.150000000028,4.0,10000,10000,80,80,True,79,0.9875,2.775,96.0,0.818886215166214,0.15749759575920297,1.0,38,0.4810126582278481,True,True,10,10.0,10.0,1.0,0.29140907114837317,0.7296236120525004,0.9,1.0,10,49,0.0049,1287.0,0.1287,1692,0.1692,32.0,0.0032,1000,0.1,363,0.0363,5577,0.5577
bbob_f008_i02_d10,8,Low/moderate conditioning (f6-f9),10,2,-999.9999999997738,3.0,10000,10000,80,80,True,77,0.9625,1.875,50.0,0.9095797685533249,0.11851499466590133,0.5,29,0.37662337662337664,True,True,10,10.0,10.0,1.0,0.445572971322634,0.6934592522108053,0.6,1.0,10,49,0.0049,1177.0,0.1177,1698,0.1698,32.0,0.0032,1000,0.1,500,0.05,5544,0.5544
bbob_f008_i03_d10,8,Low/moderate conditioning (f6-f9),10,3,98.62000000003164,4.0,10000,10000,80,80,True,75,0.9375,2.5375,88.0,0.8780417881751574,0.1523442312898002,0.5,36,0.48,True,True,10,10.0,10.0,1.0,0.5216572091129122,0.8062080481020631,0.6,1.0,10,49,0.0049,1056.0,0.1056,1649,0.1649,32.0,0.0032,1000,0.1,66,0.0066,6148,0.6148
bbob_f009_i01_d10,9,Low/moderate conditioning (f6-f9),10,1,123.83000000003696,4.0,10000,10000,80,80,True,83,1.0375,3.3,116.0,0.7774827817312788,0.13368108952839755,0.5,43,0.5180722891566265,True,True,10,10.0,10.0,1.0,1.4881076627570233,0.8597518609530668,1.0,1.0,10,49,0.0049,649.0,0.0649,1447,0.1447,32.0,0.0032,1000,0.1,500,0.05,6323,0.6323
bbob_f009_i02_d10,9,Low/moderate conditioning (f6-f9),10,2,47.510000000025315,3.0,10000,10000,80,80,True,86,1.075,2.65,95.0,0.8923809498222915,0.10881002583161242,0.5,35,0.4069767441860465,True,True,10,10.0,10.0,1.0,1.8828888565790944,0.773460511031339,1.0,1.0,10,49,0.0049,605.0,0.0605,1446,0.1446,32.0,0.0032,1000,0.1,500,0.05,6368,0.6368
bbob_f009_i03_d10,9,Low/moderate conditioning (f6-f9),10,3,55.34000000002308,3.0,10000,10000,80,80,True,81,1.0125,2.625,93.0,0.9054801242350592,0.12381548152637814,0.5,34,0.41975308641975306,True,True,10,10.0,10.0,1.0,1.1903799016909378,0.7583183499984163,1.0,1.0,10,49,0.0049,561.0,0.0561,1473,0.1473,32.0,0.0032,1000,0.1,500,0.05,6385,0.6385
bbob_f010_i01_d10,10,High conditioning / unimodal (f10-f14),10,1,-54.93968954976997,3.0,10000,10000,80,80,True,70,0.875,1.425,18.0,0.9643135490440592,0.09286163359734084,1.0,47,0.6714285714285714,True,True,10,10.0,10.0,1.0,-0.2793134045389757,0.45178721084772727,0.1,1.0,10,49,0.0049,1500.0,0.15,1718,0.1718,32.0,0.0032,1000,0.1,500,0.05,5201,0.5201
bbob_f010_i02_d10,10,High conditioning / unimodal (f10-f14),10,2,59.13335178311708,3.0,10000,10000,80,80,True,65,0.8125,1.375,18.0,0.9719054420882903,0.06155710040062723,1.0,39,0.6,True,True,10,10.0,10.0,1.0,-0.6361584379476225,0.6250802333219273,0.0,1.0,10,49,0.0049,1500.0,0.15,1578,0.1578,32.0,0.0032,1000,0.1,500,0.05,5341,0.5341
bbob_f010_i03_d10,10,High conditioning / unimodal (f10-f14),10,3,-491.5298193438147,3.0,10000,10000,80,80,True,56,0.7,1.5375,18.0,0.9780090566600557,0.08036105263589267,1.0,26,0.4642857142857143,True,True,10,10.0,10.0,1.0,0.00390749052834266,0.5951887830182403,0.4,1.0,10,49,0.0049,1500.0,0.15,1558,0.1558,32.0,0.0032,1000,0.1,500,0.05,5361,0.5361
bbob_f011_i01_d10,11,High conditioning / unimodal (f10-f14),10,1,76.27000247593656,3.0,10000,10000,80,80,True,85,1.0625,2.525,67.0,0.9268586317167269,0.11042061351789362,1.0,42,0.49411764705882355,True,True,10,10.0,10.0,1.0,1.0949354946169862,0.9788209162667848,0.4,1.0,10,49,0.0049,1500.0,0.15,1693,0.1693,32.0,0.0032,1000,0.1,500,0.05,5226,0.5226
bbob_f011_i02_d10,11,High conditioning / unimodal (f10-f14),10,2,-22.54998851139156,3.0,10000,10000,80,80,True,85,1.0625,3.1375,85.0,0.8254032848033178,0.09281466539661451,1.0,40,0.47058823529411764,True,True,10,10.0,10.0,1.0,-0.28699264260255736,0.999642576966197,0.6,1.0,10,49,0.0049,1500.0,0.15,1728,0.1728,32.0,0.0032,1000,0.1,500,0.05,5191,0.5191
bbob_f011_i03_d10,11,High conditioning / unimodal (f10-f14),10,3,13.660013300980774,3.0,10000,10000,80,80,True,86,1.075,2.9125,57.0,0.7579048481701127,0.10472789852707522,1.0,43,0.5,True,True,10,10.0,10.0,1.0,-0.35640291641659366,0.895350902784102,0.0,1.0,10,49,0.0049,1500.0,0.15,1728,0.1728,32.0,0.0032,1000,0.1,500,0.05,5191,0.5191
bbob_f012_i01_d10,12,High conditioning / unimodal (f10-f14),10,1,-621.1099890510555,2.0,10000,10000,80,80,True,82,1.025,2.325,64.0,0.7510062999152864,0.14791245306980755,1.0,36,0.43902439024390244,True,True,10,10.0,10.0,1.0,0.4352673062756198,0.6169896359295166,0.8,1.0,10,49,0.0049,1500.0,0.15,1401,0.1401,32.0,0.0032,1000,0.1,500,0.05,5518,0.5518
bbob_f012_i02_d10,12,High conditioning / unimodal (f10-f14),10,2,-254.81999861415784,2.0,10000,10000,80,80,True,84,1.05,2.075,54.0,0.8175982296791489,0.10805279289335143,0.5,29,0.34523809523809523,True,True,10,10.0,10.0,1.0,0.026220032241881644,0.7015846188374962,0.1,1.0,10,49,0.0049,1500.0,0.15,1432,0.1432,32.0,0.0032,1000,0.1,500,0.05,5487,0.5487
bbob_f012_i03_d10,12,High conditioning / unimodal (f10-f14),10,3,56.61000000017616,3.0,10000,10000,80,80,True,69,0.8625,1.575,40.0,0.9558602737842973,0.14551978446718405,0.5,28,0.4057971014492754,True,True,10,10.0,10.0,1.0,-0.13318348881998762,0.7147714173371604,0.0,1.0,10,49,0.0049,1500.0,0.15,1351,0.1351,32.0,0.0032,1000,0.1,500,0.05,5568,0.5568
bbob_f013_i01_d10,13,High conditioning / unimodal (f10-f14),10,1,30.19357749444932,3.0,10000,10000,80,80,True,72,0.9,1.55,38.0,0.9755802587434037,0.13771802841761316,0.5,25,0.3472222222222222,True,True,10,10.0,10.0,1.0,0.09101220964003551,0.17266475896816766,0.5,1.0,10,49,0.0049,1287.0,0.1287,1521,0.1521,32.0,0.0032,1000,0.1,500,0.05,5611,0.5611
bbob_f013_i02_d10,13,High conditioning / unimodal (f10-f14),10,2,-51.47740673433739,4.0,10000,10000,80,80,True,77,0.9625,1.5875,39.0,0.9676500324595032,0.16969627896821757,0.5,35,0.45454545454545453,True,True,10,10.0,10.0,1.0,0.04437516183307845,0.19206100688359912,0.4,1.0,10,49,0.0049,1500.0,0.15,1488,0.1488,32.0,0.0032,1000,0.1,500,0.05,5431,0.5431
bbob_f013_i03_d10,13,High conditioning / unimodal (f10-f14),10,3,-258.0363524535323,5.0,10000,10000,80,80,True,74,0.925,1.55,38.0,0.9574919704832496,0.17778871078041944,1.0,29,0.3918918918918919,True,True,10,10.0,10.0,1.0,0.26868101108398307,0.19858391641503007,0.8,1.0,10,49,0.0049,1287.0,0.1287,1500,0.15,32.0,0.0032,1000,0.1,500,0.05,5632,0.5632
bbob_f014_i01_d10,14,High conditioning / unimodal (f10-f14),10,1,-52.34999842783713,4.0,10000,10000,80,80,True,86,1.075,2.375,90.0,0.916022661751143,0.2940493565798432,0.5,46,0.5348837209302325,True,True,10,10.0,10.0,1.0,0.1814348084826151,1.0393729640156424,0.1,1.0,10,49,0.0049,1500.0,0.15,1482,0.1482,32.0,0.0032,1000,0.1,500,0.05,5437,0.5437
bbob_f014_i02_d10,14,High conditioning / unimodal (f10-f14),10,2,-179.5399994251145,3.0,10000,10000,80,80,True,73,0.9125,2.2375,74.0,0.8888955691531291,0.31772674054055916,0.5,31,0.4246575342465753,True,True,10,10.0,10.0,1.0,-0.11651998611627952,0.6765831381470002,0.4,1.0,10,49,0.0049,1045.0,0.1045,1603,0.1603,32.0,0.0032,1000,0.1,500,0.05,5771,0.5771
bbob_f014_i03_d10,14,High conditioning / unimodal (f10-f14),10,3,77.31000221123574,4.0,10000,10000,80,80,True,75,0.9375,2.1375,69.0,0.9227307975171601,0.34105168024580884,0.5,36,0.48,True,True,10,10.0,10.0,1.0,0.326389114145708,0.281013920758086,0.7,1.0,10,49,0.0049,1500.0,0.15,1624,0.1624,32.0,0.0032,1000,0.1,500,0.05,5295,0.5295
bbob_f015_i01_d10,15,Multimodal with global structure (f15-f19),10,1,1073.626274436608,4.0,10000,10000,80,80,True,78,0.975,3.175,102.0,0.7961156698984737,0.18624849213587458,0.5,39,0.5,True,True,10,10.0,10.0,1.0,0.18169281167924914,0.16228334738242767,0.7,1.0,10,49,0.0049,473.0,0.0473,2442,0.2442,32.0,0.0032,1000,0.1,286,0.0286,5718,0.5718
bbob_f015_i02_d10,15,Multimodal with global structure (f15-f19),10,2,136.69183662890518,5.0,10000,10000,80,80,True,85,1.0625,2.1625,56.0,0.8295009158815031,0.20911459540190747,1.0,48,0.5647058823529412,True,True,10,10.0,10.0,1.0,0.5525267241633958,0.32378341759999363,0.7,1.0,10,49,0.0049,363.0,0.0363,2227,0.2227,32.0,0.0032,1000,0.1,66,0.0066,6263,0.6263
bbob_f015_i03_d10,15,Multimodal with global structure (f15-f19),10,3,-4.044621211485634,3.0,10000,10000,80,80,True,71,0.8875,2.0375,69.0,0.9603248551278813,0.17773608400955984,0.5,38,0.5352112676056338,True,True,10,10.0,10.0,1.0,0.16081222636615208,0.510252558946249,0.2,1.0,10,49,0.0049,473.0,0.0473,2208,0.2208,32.0,0.0032,1000,0.1,66,0.0066,6172,0.6172
bbob_f016_i01_d10,16,Multimodal with global structure (f15-f19),10,1,81.26707477914333,3.0,10000,10000,80,80,True,85,1.0625,1.9625,28.0,0.862387333166916,0.09224465395375561,1.0,37,0.43529411764705883,True,True,10,10.0,10.0,1.0,0.08904051295965316,0.1393804581112174,0.9,1.0,10,49,0.0049,1500.0,0.15,3000,0.3,32.0,0.0032,1000,0.1,500,0.05,3919,0.3919
bbob_f016_i02_d10,16,Multimodal with global structure (f15-f19),10,2,-346.2150847114183,4.0,10000,10000,80,80,True,90,1.125,2.3125,31.0,0.8268346744402221,0.10027557492714018,1.0,47,0.5222222222222223,True,False,10,10.0,10.0,1.0,-0.052306819714700754,0.09497615450159623,0.4,1.0,10,49,0.0049,935.0,0.0935,3000,0.3,,,1000,0.1,500,0.05,4516,0.4516
