algorithm,evaluations_per_dimension,fraction_problem_seed_pairs_solved,target_residual,problem_seed_pairs
Differential Evolution,20.976963183485264,0.029333333333333333,0.001,1500
Differential Evolution,21.54850967302565,0.029333333333333333,0.001,1500
Differential Evolution,22.13562874029563,0.029333333333333333,0.001,1500
Differential Evolution,22.73874468179881,0.03,0.001,1500
Differential Evolution,23.358293354586152,0.030666666666666665,0.001,1500
Differential Evolution,23.994722491239184,0.03133333333333333,0.001,1500
Differential Evolution,24.648492023435356,0.03133333333333333,0.001,1500
Differential Evolution,25.32007441432927,0.032,0.001,1500
Differential Evolution,26.009954999990217,0.032,0.001,1500
Differential Evolution,26.718632340142648,0.032,0.001,1500
Differential Evolution,27.446618578462928,0.032,0.001,1500
Differential Evolution,28.194439812693084,0.034,0.001,1500
Differential Evolution,28.962636474838583,0.034,0.001,1500
Differential Evolution,29.75176372172531,0.035333333333333335,0.001,1500
Differential Evolution,30.562391836197783,0.035333333333333335,0.001,1500
Differential Evolution,31.39510663924843,0.037333333333333336,0.001,1500
Differential Evolution,32.250509913376064,0.03866666666666667,0.001,1500
Differential Evolution,33.12921983747933,0.03866666666666667,0.001,1500
Differential Evolution,34.03187143359931,0.03933333333333333,0.001,1500
Differential Evolution,34.95911702583434,0.04,0.001,1500
Differential Evolution,35.911626711758636,0.04,0.001,1500
Differential Evolution,36.89008884668525,0.04133333333333333,0.001,1500
Differential Evolution,37.89521054112361,0.042666666666666665,0.001,1500
Differential Evolution,38.927718171790794,0.042666666666666665,0.001,1500
Differential Evolution,39.98835790654612,0.043333333333333335,0.001,1500
Differential Evolution,41.07789624362841,0.044,0.001,1500
Differential Evolution,42.19712056558526,0.04466666666666667,0.001,1500
Differential Evolution,43.34683970829508,0.04666666666666667,0.001,1500
Differential Evolution,44.52788454549299,0.05,0.001,1500
Differential Evolution,45.74110858922264,0.05,0.001,1500
Differential Evolution,46.98738860664848,0.050666666666666665,0.001,1500
Differential Evolution,48.267625253673856,0.056,0.001,1500
Differential Evolution,49.58274372582272,0.05733333333333333,0.001,1500
Differential Evolution,50.93369442685577,0.05733333333333333,0.001,1500
Differential Evolution,52.32145365560394,0.058,0.001,1500
Differential Evolution,53.74702431151534,0.06133333333333333,0.001,1500
Differential Evolution,55.21143661942618,0.06333333333333334,0.001,1500
Differential Evolution,56.71574887407878,0.066,0.001,1500
Differential Evolution,58.261048204925395,0.07066666666666667,0.001,1500
Differential Evolution,59.848451361769555,0.07266666666666667,0.001,1500
Differential Evolution,61.47910552181393,0.07666666666666666,0.001,1500
Differential Evolution,63.15418911869697,0.07933333333333334,0.001,1500
Differential Evolution,64.87491269411788,0.08266666666666667,0.001,1500
Differential Evolution,66.64251977266552,0.08933333333333333,0.001,1500
Differential Evolution,68.45828776048273,0.09066666666666667,0.001,1500
Differential Evolution,70.32352886841649,0.094,0.001,1500
Differential Evolution,72.23959106032035,0.09666666666666666,0.001,1500
Differential Evolution,74.20785902719481,0.10066666666666667,0.001,1500
Differential Evolution,76.22975518786933,0.10333333333333333,0.001,1500
Differential Evolution,78.30674071694965,0.10666666666666667,0.001,1500
Differential Evolution,80.44031660077239,0.11266666666666666,0.001,1500
Differential Evolution,82.63202472213118,0.118,0.001,1500
Differential Evolution,84.88344897455728,0.12266666666666666,0.001,1500
Differential Evolution,87.19621640696063,0.12666666666666668,0.001,1500
Differential Evolution,89.57199839945778,0.13666666666666666,0.001,1500
Differential Evolution,92.0125118712377,0.144,0.001,1500
Differential Evolution,94.51952052133637,0.148,0.001,1500
Differential Evolution,97.09483610321912,0.156,0.001,1500
Differential Evolution,99.74031973409012,0.15733333333333333,0.001,1500
Differential Evolution,102.45788323987597,0.16666666666666666,0.001,1500
Differential Evolution,105.24949053685556,0.17466666666666666,0.001,1500
Differential Evolution,108.11715905093355,0.18266666666666667,0.001,1500
Differential Evolution,111.06296117558473,0.18866666666666668,0.001,1500
Differential Evolution,114.08902576952177,0.19866666666666666,0.001,1500
Differential Evolution,117.19753969516898,0.20466666666666666,0.001,1500
Differential Evolution,120.39074939905387,0.20733333333333334,0.001,1500
Differential Evolution,123.67096253525928,0.218,0.001,1500
Differential Evolution,127.04054963310745,0.224,0.001,1500
Differential Evolution,130.50194581028373,0.23,0.001,1500
Differential Evolution,134.05765253263613,0.234,0.001,1500
Differential Evolution,137.71023942192292,0.23866666666666667,0.001,1500
Differential Evolution,141.46234611281568,0.24466666666666667,0.001,1500
Differential Evolution,145.31668416049743,0.24933333333333332,0.001,1500
Differential Evolution,149.2760390002375,0.25333333333333335,0.001,1500
Differential Evolution,153.34327196035676,0.25733333333333336,0.001,1500
Differential Evolution,157.52132233003934,0.2613333333333333,0.001,1500
Differential Evolution,161.81320948348437,0.266,0.001,1500
Differential Evolution,166.22203506193412,0.2693333333333333,0.001,1500
Differential Evolution,170.75098521515275,0.2733333333333333,0.001,1500
Differential Evolution,175.4033329039791,0.276,0.001,1500
Differential Evolution,180.18244026561467,0.2793333333333333,0.001,1500
Differential Evolution,185.0917610433574,0.2833333333333333,0.001,1500
Differential Evolution,190.1348430825376,0.2853333333333333,0.001,1500
Differential Evolution,195.31533089445742,0.28933333333333333,0.001,1500
Differential Evolution,200.63696829019025,0.29133333333333333,0.001,1500
Differential Evolution,206.1036010861406,0.294,0.001,1500
Differential Evolution,211.71917988332112,0.2946666666666667,0.001,1500
Differential Evolution,217.4877629223543,0.29533333333333334,0.001,1500
Differential Evolution,223.4135190162643,0.296,0.001,1500
Differential Evolution,229.50073056317393,0.2966666666666667,0.001,1500
Differential Evolution,235.75379664108954,0.29733333333333334,0.001,1500
Differential Evolution,242.17723618700597,0.29733333333333334,0.001,1500
Differential Evolution,248.77569126263114,0.29733333333333334,0.001,1500
Differential Evolution,255.55393040909064,0.29733333333333334,0.001,1500
Differential Evolution,262.51685209303366,0.298,0.001,1500
Differential Evolution,269.66948824663524,0.298,0.001,1500
Differential Evolution,277.01700790404965,0.2986666666666667,0.001,1500
Differential Evolution,284.56472093694424,0.2986666666666667,0.001,1500
Differential Evolution,292.3180818918125,0.2986666666666667,0.001,1500
Differential Evolution,300.28269393184206,0.2986666666666667,0.001,1500
Differential Evolution,308.46431288618106,0.3,0.001,1500
Differential Evolution,316.86885140953524,0.3006666666666667,0.001,1500
Differential Evolution,325.5023832550978,0.3006666666666667,0.001,1500
Differential Evolution,334.3711476639015,0.3006666666666667,0.001,1500
Differential Evolution,343.48155387376426,0.30266666666666664,0.001,1500
Differential Evolution,352.8401857510887,0.30266666666666664,0.001,1500
Differential Evolution,362.45380654885884,0.30266666666666664,0.001,1500
Differential Evolution,372.3293637942776,0.30333333333333334,0.001,1500
Differential Evolution,382.4739943095735,0.30333333333333334,0.001,1500
Differential Evolution,392.8950293696064,0.304,0.001,1500
Differential Evolution,403.60000000000014,0.304,0.001,1500
Multi-start L-BFGS-B,0.5,0.08,0.001,1500
Multi-start L-BFGS-B,0.5136231942760511,0.08,0.001,1500
Multi-start L-BFGS-B,0.5276175713966682,0.08,0.001,1500
Multi-start L-BFGS-B,0.5419932447538583,0.08,0.001,1500
Multi-start L-BFGS-B,0.5567606032930366,0.08,0.001,1500
Multi-start L-BFGS-B,0.5719303190208614,0.08,0.001,1500
Multi-start L-BFGS-B,0.5875133547176317,0.08,0.001,1500
Multi-start L-BFGS-B,0.6035209718598172,0.08,0.001,1500
Multi-start L-BFGS-B,0.6199647387584521,0.08,0.001,1500
Multi-start L-BFGS-B,0.6368565389192674,0.08,0.001,1500
Multi-start L-BFGS-B,0.6542085796306087,0.08,0.001,1500
Multi-start L-BFGS-B,0.6720334007853432,0.08,0.001,1500
Multi-start L-BFGS-B,0.6903438839431313,0.08,0.001,1500
Multi-start L-BFGS-B,0.7091532616396132,0.08,0.001,1500
Multi-start L-BFGS-B,0.7284751269492367,0.08,0.001,1500
Multi-start L-BFGS-B,0.7483234433086375,0.08,0.001,1500
Multi-start L-BFGS-B,0.7687125546076716,0.08,0.001,1500
Multi-start L-BFGS-B,0.7896571955553913,0.08,0.001,1500
Multi-start L-BFGS-B,0.8111725023284568,0.08,0.001,1500
Multi-start L-BFGS-B,0.8332740235096789,0.08,0.001,1500
Multi-start L-BFGS-B,0.8559777313245972,0.08,0.001,1500
Multi-start L-BFGS-B,0.8793000331842141,0.08,0.001,1500
Multi-start L-BFGS-B,0.9032577835422274,0.08,0.001,1500
Multi-start L-BFGS-B,0.9278682960753296,0.08,0.001,1500
Multi-start L-BFGS-B,0.9531493561953751,0.08,0.001,1500
Multi-start L-BFGS-B,0.9791192339024603,0.08,0.001,1500
Multi-start L-BFGS-B,1.0057966969882033,0.08,0.001,1500
Multi-start L-BFGS-B,1.0332010245987648,0.12,0.001,1500
Multi-start L-BFGS-B,1.061352021167413,0.16,0.001,1500
Multi-start L-BFGS-B,1.090270030726699,0.16,0.001,1500
Multi-start L-BFGS-B,1.1199759516105912,0.16,0.001,1500
Multi-start L-BFGS-B,1.1504912515571837,0.16,0.001,1500
Multi-start L-BFGS-B,1.1818379832229051,0.16,0.001,1500
Multi-start L-BFGS-B,1.214038800119429,0.16,0.001,1500
Multi-start L-BFGS-B,1.247116972984811,0.16,0.001,1500
Multi-start L-BFGS-B,1.2810964066006767,0.16,0.001,1500
Multi-start L-BFGS-B,1.3160016570676205,0.16,0.001,1500
Multi-start L-BFGS-B,1.3518579495512952,0.16,0.001,1500
Multi-start L-BFGS-B,1.388691196512018,0.16,0.001,1500
Multi-start L-BFGS-B,1.426528016431068,0.16,0.001,1500
Multi-start L-BFGS-B,1.4653957530472086,0.16,0.001,1500
Multi-start L-BFGS-B,1.5053224951173332,0.16,0.001,1500
Multi-start L-BFGS-B,1.54633709671552,0.16,0.001,1500
Multi-start L-BFGS-B,1.5884691980851606,0.16,0.001,1500
Multi-start L-BFGS-B,1.631749247059235,0.16,0.001,1500
Multi-start L-BFGS-B,1.6762085210642113,0.16,0.001,1500
Multi-start L-BFGS-B,1.7218791497234711,0.16,0.001,1500
Multi-start L-BFGS-B,1.7687941380766001,0.16,0.001,1500
Multi-start L-BFGS-B,1.816987390431316,0.16,0.001,1500
Multi-start L-BFGS-B,1.8664937348652777,0.16,0.001,1500
Multi-start L-BFGS-B,1.9173489483954813,0.16,0.001,1500
Multi-start L-BFGS-B,1.969589782833429,0.16,0.001,1500
Multi-start L-BFGS-B,2.0232539913447596,0.16,0.001,1500
Multi-start L-BFGS-B,2.07838035573253,0.16,0.001,1500
Multi-start L-BFGS-B,2.1350087144638747,0.16,0.001,1500
Multi-start L-BFGS-B,2.1931799914602816,0.16,0.001,1500
Multi-start L-BFGS-B,2.252936225672305,0.16,0.001,1500
Multi-start L-BFGS-B,2.314320601460079,0.16,0.001,1500
Multi-start L-BFGS-B,2.377377479801595,0.16,0.001,1500
Multi-start L-BFGS-B,2.442152430351287,0.16,0.001,1500
Multi-start L-BFGS-B,2.508692264372099,0.16,0.001,1500
Multi-start L-BFGS-B,2.577045068564834,0.16,0.001,1500
Multi-start L-BFGS-B,2.6472602398192295,0.16,0.001,1500
Multi-start L-BFGS-B,2.719388520911876,0.16,0.001,1500
Multi-start L-BFGS-B,2.7934820371767675,0.16,0.001,1500
Multi-start L-BFGS-B,2.8695943341750034,0.16,0.001,1500
Multi-start L-BFGS-B,2.947780416390847,0.16,0.001,1500
Multi-start L-BFGS-B,3.028096786982109,0.16,0.001,1500
Multi-start L-BFGS-B,3.1106014886135958,0.18,0.001,1500
Multi-start L-BFGS-B,3.1953541454031082,0.18,0.001,1500
Multi-start L-BFGS-B,3.2824160060103327,0.18,0.001,1500
Multi-start L-BFGS-B,3.37184998789973,0.18,0.001,1500
Multi-start L-BFGS-B,3.463720722809446,0.18,0.001,1500
Multi-start L-BFGS-B,3.558094603459081,0.18,0.001,1500
Multi-start L-BFGS-B,3.6550398315300656,0.18,0.001,1500
Multi-start L-BFGS-B,3.7546264669533427,0.18,0.001,1500
Multi-start L-BFGS-B,3.8569264785399606,0.18,0.001,1500
Multi-start L-BFGS-B,3.9620137959911523,0.18,0.001,1500
Multi-start L-BFGS-B,4.069964363325515,0.18,0.001,1500
Multi-start L-BFGS-B,4.180856193761892,0.2,0.001,1500
Multi-start L-BFGS-B,4.29476942609759,0.2,0.001,1500
Multi-start L-BFGS-B,4.411786382622735,0.2,0.001,1500
Multi-start L-BFGS-B,4.5319916286125475,0.2,0.001,1500
Multi-start L-BFGS-B,4.655472033440598,0.2,0.001,1500
Multi-start L-BFGS-B,4.782316833357166,0.2,0.001,1500
Multi-start L-BFGS-B,4.912617695978076,0.2,0.001,1500
Multi-start L-BFGS-B,5.0464687865306255,0.2,0.001,1500
Multi-start L-BFGS-B,5.183966835904496,0.2,0.001,1500
Multi-start L-BFGS-B,5.325211210556759,0.2,0.001,1500
Multi-start L-BFGS-B,5.4703039843216,0.2,0.001,1500
Multi-start L-BFGS-B,5.6193500121765405,0.2,0.001,1500
Multi-start L-BFGS-B,5.77245700601856,0.2,0.001,1500
Multi-start L-BFGS-B,5.929735612504848,0.2,0.001,1500
Multi-start L-BFGS-B,6.091299493014393,0.2,0.001,1500
Multi-start L-BFGS-B,6.257265405788284,0.2,0.001,1500
Multi-start L-BFGS-B,6.42775329030802,0.2,0.001,1500
Multi-start L-BFGS-B,6.602886353972807,0.24066666666666667,0.001,1500
Multi-start L-BFGS-B,6.782791161138521,0.24066666666666667,0.001,1500
Multi-start L-BFGS-B,6.967597724582666,0.24066666666666667,0.001,1500
Multi-start L-BFGS-B,7.157439599461386,0.26066666666666666,0.001,1500
Multi-start L-BFGS-B,7.352453979826516,0.26066666666666666,0.001,1500
Multi-start L-BFGS-B,7.55278179777232,0.26066666666666666,0.001,1500
Multi-start L-BFGS-B,7.7585678252836665,0.26066666666666666,0.001,1500
Multi-start L-BFGS-B,7.9699607788591855,0.26066666666666666,0.001,1500
Multi-start L-BFGS-B,8.187113426984999,0.26266666666666666,0.001,1500
Multi-start L-BFGS-B,8.410182700536762,0.26266666666666666,0.001,1500
Multi-start L-BFGS-B,8.639329806189757,0.26266666666666666,0.001,1500
Multi-start L-BFGS-B,8.874720342918963,0.26266666666666666,0.001,1500
Multi-start L-BFGS-B,9.116524421673374,0.26266666666666666,0.001,1500
Multi-start L-BFGS-B,9.364916788311017,0.26866666666666666,0.001,1500
Multi-start L-BFGS-B,9.62007694988344,0.30933333333333335,0.001,1500
Multi-start L-BFGS-B,9.88218930436109,0.30933333333333335,0.001,1500
Multi-start L-BFGS-B,10.151443273893141,0.30933333333333335,0.001,1500
Multi-start L-BFGS-B,10.428033441698254,0.30933333333333335,0.001,1500
Multi-start L-BFGS-B,10.712159692685082,0.30933333333333335,0.001,1500
Multi-start L-BFGS-B,11.00402735790415,0.31133333333333335,0.001,1500
Multi-start L-BFGS-B,11.303847362935564,0.31133333333333335,0.001,1500
Multi-start L-BFGS-B,11.611836380319764,0.31133333333333335,0.001,1500
Multi-start L-BFGS-B,11.928216986141395,0.3313333333333333,0.001,1500
Multi-start L-BFGS-B,12.253217820879584,0.3313333333333333,0.001,1500
Multi-start L-BFGS-B,12.587073754640814,0.3566666666666667,0.001,1500
Multi-start L-BFGS-B,12.930026056893727,0.3566666666666667,0.001,1500
Multi-start L-BFGS-B,13.282322570828654,0.36133333333333334,0.001,1500
Multi-start L-BFGS-B,13.644217892467811,0.36133333333333334,0.001,1500
Multi-start L-BFGS-B,14.01597355465553,0.382,0.001,1500
Multi-start L-BFGS-B,14.397858216061666,0.382,0.001,1500
Multi-start L-BFGS-B,14.790147855334562,0.382,0.001,1500
Multi-start L-BFGS-B,15.193125970544042,0.382,0.001,1500
Multi-start L-BFGS-B,15.607083784058522,0.386,0.001,1500
Multi-start L-BFGS-B,16.032320453004196,0.386,0.001,1500
Multi-start L-BFGS-B,16.469143285458557,0.388,0.001,1500
Multi-start L-BFGS-B,16.91786796253441,0.388,0.001,1500
Multi-start L-BFGS-B,17.378818766514787,0.39066666666666666,0.001,1500
Multi-start L-BFGS-B,17.85232881520381,0.39066666666666666,0.001,1500
Multi-start L-BFGS-B,18.338740302662742,0.39066666666666666,0.001,1500
Multi-start L-BFGS-B,18.838404746505184,0.3913333333333333,0.001,1500
Multi-start L-BFGS-B,19.351683241930232,0.3913333333333333,0.001,1500
Multi-start L-BFGS-B,19.87894672267707,0.3913333333333333,0.001,1500
Multi-start L-BFGS-B,20.42057622908966,0.39266666666666666,0.001,1500
Multi-start L-BFGS-B,20.976963183485264,0.39266666666666666,0.001,1500
Multi-start L-BFGS-B,21.54850967302565,0.394,0.001,1500
Multi-start L-BFGS-B,22.13562874029563,0.394,0.001,1500
Multi-start L-BFGS-B,22.73874468179881,0.394,0.001,1500
Multi-start L-BFGS-B,23.358293354586152,0.4146666666666667,0.001,1500
Multi-start L-BFGS-B,23.994722491239184,0.4146666666666667,0.001,1500
Multi-start L-BFGS-B,24.648492023435356,0.4146666666666667,0.001,1500
Multi-start L-BFGS-B,25.32007441432927,0.4146666666666667,0.001,1500
Multi-start L-BFGS-B,26.009954999990217,0.416,0.001,1500
Multi-start L-BFGS-B,26.718632340142648,0.4166666666666667,0.001,1500
Multi-start L-BFGS-B,27.446618578462928,0.4166666666666667,0.001,1500
Multi-start L-BFGS-B,28.194439812693084,0.418,0.001,1500
Multi-start L-BFGS-B,28.962636474838583,0.4186666666666667,0.001,1500
Multi-start L-BFGS-B,29.75176372172531,0.44,0.001,1500
Multi-start L-BFGS-B,30.562391836197783,0.44066666666666665,0.001,1500
Multi-start L-BFGS-B,31.39510663924843,0.44066666666666665,0.001,1500
Multi-start L-BFGS-B,32.250509913376064,0.44133333333333336,0.001,1500
Multi-start L-BFGS-B,33.12921983747933,0.44133333333333336,0.001,1500
Multi-start L-BFGS-B,34.03187143359931,0.44266666666666665,0.001,1500
Multi-start L-BFGS-B,34.95911702583434,0.44333333333333336,0.001,1500
Multi-start L-BFGS-B,35.911626711758636,0.44333333333333336,0.001,1500
Multi-start L-BFGS-B,36.89008884668525,0.44333333333333336,0.001,1500
Multi-start L-BFGS-B,37.89521054112361,0.44333333333333336,0.001,1500
Multi-start L-BFGS-B,38.927718171790794,0.44333333333333336,0.001,1500
Multi-start L-BFGS-B,39.98835790654612,0.44333333333333336,0.001,1500
Multi-start L-BFGS-B,41.07789624362841,0.44466666666666665,0.001,1500
Multi-start L-BFGS-B,42.19712056558526,0.44466666666666665,0.001,1500
Multi-start L-BFGS-B,43.34683970829508,0.446,0.001,1500
Multi-start L-BFGS-B,44.52788454549299,0.44733333333333336,0.001,1500
Multi-start L-BFGS-B,45.74110858922264,0.44866666666666666,0.001,1500
Multi-start L-BFGS-B,46.98738860664848,0.44866666666666666,0.001,1500
Multi-start L-BFGS-B,48.267625253673856,0.44866666666666666,0.001,1500
Multi-start L-BFGS-B,49.58274372582272,0.4493333333333333,0.001,1500
Multi-start L-BFGS-B,50.93369442685577,0.452,0.001,1500
Multi-start L-BFGS-B,52.32145365560394,0.4533333333333333,0.001,1500
Multi-start L-BFGS-B,53.74702431151534,0.454,0.001,1500
Multi-start L-BFGS-B,55.21143661942618,0.4553333333333333,0.001,1500
Multi-start L-BFGS-B,56.71574887407878,0.45666666666666667,0.001,1500
Multi-start L-BFGS-B,58.261048204925395,0.458,0.001,1500
Multi-start L-BFGS-B,59.848451361769555,0.46066666666666667,0.001,1500
Multi-start L-BFGS-B,61.47910552181393,0.4613333333333333,0.001,1500
Multi-start L-BFGS-B,63.15418911869697,0.4613333333333333,0.001,1500
Multi-start L-BFGS-B,64.87491269411788,0.4613333333333333,0.001,1500
Multi-start L-BFGS-B,66.64251977266552,0.46266666666666667,0.001,1500
Multi-start L-BFGS-B,68.45828776048273,0.46266666666666667,0.001,1500
Multi-start L-BFGS-B,70.32352886841649,0.46266666666666667,0.001,1500
Multi-start L-BFGS-B,72.23959106032035,0.46266666666666667,0.001,1500
Multi-start L-BFGS-B,74.20785902719481,0.46266666666666667,0.001,1500
Multi-start L-BFGS-B,76.22975518786933,0.464,0.001,1500
Multi-start L-BFGS-B,78.30674071694965,0.464,0.001,1500
Multi-start L-BFGS-B,80.44031660077239,0.4653333333333333,0.001,1500
Multi-start L-BFGS-B,82.63202472213118,0.466,0.001,1500
Multi-start L-BFGS-B,84.88344897455728,0.4666666666666667,0.001,1500
Multi-start L-BFGS-B,87.19621640696063,0.4666666666666667,0.001,1500
Multi-start L-BFGS-B,89.57199839945778,0.4666666666666667,0.001,1500
Multi-start L-BFGS-B,92.0125118712377,0.4666666666666667,0.001,1500
Multi-start L-BFGS-B,94.51952052133637,0.4666666666666667,0.001,1500
Multi-start L-BFGS-B,97.09483610321912,0.4673333333333333,0.001,1500
Multi-start L-BFGS-B,99.74031973409012,0.4686666666666667,0.001,1500
Multi-start L-BFGS-B,102.45788323987597,0.4693333333333333,0.001,1500
Multi-start L-BFGS-B,105.24949053685556,0.47,0.001,1500
Multi-start L-BFGS-B,108.11715905093355,0.4713333333333333,0.001,1500
Multi-start L-BFGS-B,111.06296117558473,0.4713333333333333,0.001,1500
Multi-start L-BFGS-B,114.08902576952177,0.4713333333333333,0.001,1500
Multi-start L-BFGS-B,117.19753969516898,0.472,0.001,1500
Multi-start L-BFGS-B,120.39074939905387,0.472,0.001,1500
Multi-start L-BFGS-B,123.67096253525928,0.472,0.001,1500
Multi-start L-BFGS-B,127.04054963310745,0.4726666666666667,0.001,1500
Multi-start L-BFGS-B,130.50194581028373,0.47333333333333333,0.001,1500
Multi-start L-BFGS-B,134.05765253263613,0.47333333333333333,0.001,1500
Multi-start L-BFGS-B,137.71023942192292,0.4746666666666667,0.001,1500
Multi-start L-BFGS-B,141.46234611281568,0.4746666666666667,0.001,1500
Multi-start L-BFGS-B,145.31668416049743,0.47533333333333333,0.001,1500
Multi-start L-BFGS-B,149.2760390002375,0.476,0.001,1500
Multi-start L-BFGS-B,153.34327196035676,0.476,0.001,1500
Multi-start L-BFGS-B,157.52132233003934,0.47733333333333333,0.001,1500
Multi-start L-BFGS-B,161.81320948348437,0.47733333333333333,0.001,1500
Multi-start L-BFGS-B,166.22203506193412,0.47933333333333333,0.001,1500
Multi-start L-BFGS-B,170.75098521515275,0.4806666666666667,0.001,1500
Multi-start L-BFGS-B,175.4033329039791,0.4806666666666667,0.001,1500
Multi-start L-BFGS-B,180.18244026561467,0.4806666666666667,0.001,1500
Multi-start L-BFGS-B,185.0917610433574,0.4806666666666667,0.001,1500
Multi-start L-BFGS-B,190.1348430825376,0.4806666666666667,0.001,1500
Multi-start L-BFGS-B,195.31533089445742,0.4806666666666667,0.001,1500
Multi-start L-BFGS-B,200.63696829019025,0.4806666666666667,0.001,1500
Multi-start L-BFGS-B,206.1036010861406,0.48133333333333334,0.001,1500
Multi-start L-BFGS-B,211.71917988332112,0.48133333333333334,0.001,1500
Multi-start L-BFGS-B,217.4877629223543,0.48133333333333334,0.001,1500
Multi-start L-BFGS-B,223.4135190162643,0.48133333333333334,0.001,1500
Multi-start L-BFGS-B,229.50073056317393,0.48133333333333334,0.001,1500
Multi-start L-BFGS-B,235.75379664108954,0.482,0.001,1500
Multi-start L-BFGS-B,242.17723618700597,0.482,0.001,1500
Multi-start L-BFGS-B,248.77569126263114,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,255.55393040909064,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,262.51685209303366,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,269.66948824663524,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,277.01700790404965,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,284.56472093694424,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,292.3180818918125,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,300.28269393184206,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,308.46431288618106,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,316.86885140953524,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,325.5023832550978,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,334.3711476639015,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,343.48155387376426,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,352.8401857510887,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,362.45380654885884,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,372.3293637942776,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,382.4739943095735,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,392.8950293696064,0.4826666666666667,0.001,1500
Multi-start L-BFGS-B,403.60000000000014,0.4826666666666667,0.001,1500
Latin Hypercube Sampling,0.5,0.004,0.001,1500
Latin Hypercube Sampling,0.5136231942760511,0.004,0.001,1500
Latin Hypercube Sampling,0.5276175713966682,0.004,0.001,1500
Latin Hypercube Sampling,0.5419932447538583,0.004,0.001,1500
Latin Hypercube Sampling,0.5567606032930366,0.004,0.001,1500
Latin Hypercube Sampling,0.5719303190208614,0.004,0.001,1500
Latin Hypercube Sampling,0.5875133547176317,0.004,0.001,1500
Latin Hypercube Sampling,0.6035209718598172,0.004,0.001,1500
Latin Hypercube Sampling,0.6199647387584521,0.004,0.001,1500
Latin Hypercube Sampling,0.6368565389192674,0.004,0.001,1500
Latin Hypercube Sampling,0.6542085796306087,0.004,0.001,1500
Latin Hypercube Sampling,0.6720334007853432,0.004,0.001,1500
Latin Hypercube Sampling,0.6903438839431313,0.004,0.001,1500
Latin Hypercube Sampling,0.7091532616396132,0.004,0.001,1500
Latin Hypercube Sampling,0.7284751269492367,0.004,0.001,1500
Latin Hypercube Sampling,0.7483234433086375,0.004,0.001,1500
Latin Hypercube Sampling,0.7687125546076716,0.004,0.001,1500
Latin Hypercube Sampling,0.7896571955553913,0.004,0.001,1500
Latin Hypercube Sampling,0.8111725023284568,0.004,0.001,1500
Latin Hypercube Sampling,0.8332740235096789,0.004,0.001,1500
Latin Hypercube Sampling,0.8559777313245972,0.004,0.001,1500
Latin Hypercube Sampling,0.8793000331842141,0.004,0.001,1500
Latin Hypercube Sampling,0.9032577835422274,0.004,0.001,1500
Latin Hypercube Sampling,0.9278682960753296,0.004,0.001,1500
Latin Hypercube Sampling,0.9531493561953751,0.004,0.001,1500
Latin Hypercube Sampling,0.9791192339024603,0.004,0.001,1500
Latin Hypercube Sampling,1.0057966969882033,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.0332010245987648,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.061352021167413,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.090270030726699,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.1199759516105912,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.1504912515571837,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.1818379832229051,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.214038800119429,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.247116972984811,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.2810964066006767,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.3160016570676205,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.3518579495512952,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.388691196512018,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.426528016431068,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.4653957530472086,0.007333333333333333,0.001,1500
Latin Hypercube Sampling,1.5053224951173332,0.010666666666666666,0.001,1500
Latin Hypercube Sampling,1.54633709671552,0.010666666666666666,0.001,1500
Latin Hypercube Sampling,1.5884691980851606,0.010666666666666666,0.001,1500
Latin Hypercube Sampling,1.631749247059235,0.010666666666666666,0.001,1500
Latin Hypercube Sampling,1.6762085210642113,0.010666666666666666,0.001,1500
